dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1597640400,2020-08-17 05:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,15.26,8.78,13.33,17.22,1007,,,51,7.7,330,,,,,75,803,Clouds,broken clouds,04d
1597644000,2020-08-17 06:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,14.47,9.41,12.55,16.11,1006,,,54,5.7,310,,,,,0,800,Clear,sky is clear,01d
1597647600,2020-08-17 07:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,13.65,10.11,12.55,15,1006,,,58,3.6,340,,,,,0,800,Clear,sky is clear,01d
1597651200,2020-08-17 08:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,12.53,9.52,11,13.89,1005,,,66,3.1,350,,,,,100,804,Clouds,overcast clouds,04n
1597654800,2020-08-17 09:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,11.96,8.13,10,13.89,1006,,,66,4.1,10,,,,,100,804,Clouds,overcast clouds,04n
1597658400,2020-08-17 10:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,11.66,6.88,9.27,13.33,1006,,,71,5.7,360,,,,,90,804,Clouds,overcast clouds,04n
1597662000,2020-08-17 11:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,11.44,7.03,9.44,13.33,1005,,,71,5.1,360,,,,,0,800,Clear,sky is clear,01n
1597665600,2020-08-17 12:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,11.53,6.24,9.44,13.33,1005,,,76,6.7,350,0.5,,,,90,500,Rain,light rain,10n
1597669200,2020-08-17 13:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,11.44,6.36,9.44,13.33,1005,,,81,6.7,10,0.5,,,,90,500,Rain,light rain,10n
1597672800,2020-08-17 14:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,11.13,6.32,9.44,12.78,1004,,,81,6.2,360,,,,,90,804,Clouds,overcast clouds,04n
1597676400,2020-08-17 15:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,11.09,5.57,9.44,12.78,1003,,,81,7.2,360,,,,,90,804,Clouds,overcast clouds,04n
1597680000,2020-08-17 16:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,11.16,6.71,8.89,12.78,1003,,,81,5.7,10,,,,,75,803,Clouds,broken clouds,04n
1597683600,2020-08-17 17:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,11.09,5.92,9.44,12.22,1002,,,81,6.7,360,,,,,40,802,Clouds,scattered clouds,03n
1597687200,2020-08-17 18:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.66,5.3,9,11.67,1001,,,87,7.2,360,0.33,,,,0,500,Rain,light rain,10n
1597690800,2020-08-17 19:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.25,5.14,8.89,11.67,1001,,,87,6.7,360,,,,,40,802,Clouds,scattered clouds,03n
1597694400,2020-08-17 20:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.31,6.33,8.89,11.67,1001,,,87,5.1,360,,,,,10,800,Clear,sky is clear,01n
1597698000,2020-08-17 21:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.87,6.14,8.33,11.11,1001,,,87,4.6,340,,,,,10,800,Clear,sky is clear,01n
1597701600,2020-08-17 22:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.34,5.35,9.44,11.67,1001,,,81,6.2,350,,,,,10,800,Clear,sky is clear,01d
1597705200,2020-08-17 23:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,12.01,7.41,10,12.78,1001,,,81,6.2,350,,,,,0,800,Clear,sky is clear,01d
1597708800,2020-08-18 00:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,13.62,9.18,11.92,15,1001,,,76,6.2,350,,,,,0,800,Clear,sky is clear,01d
1597712400,2020-08-18 01:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,13.4,8.66,10.56,15.56,1002,,,71,6.2,360,,,,,40,802,Clouds,scattered clouds,03d
1597716000,2020-08-18 02:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,15.74,11.35,13.17,17.22,1000,,,67,6.2,360,,,,,75,803,Clouds,broken clouds,04d
1597719600,2020-08-18 03:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,15.85,10.53,13.17,16.67,999,,,51,6.2,320,,,,,40,802,Clouds,scattered clouds,03d
1597723200,2020-08-18 04:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,15.37,9.79,13.17,17.22,998,,,54,6.7,340,,,,,75,803,Clouds,broken clouds,04d
1597726800,2020-08-18 05:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,14.05,8.76,12.22,15.56,997,,,71,7.2,350,,,,,40,802,Clouds,scattered clouds,03d
1597730400,2020-08-18 06:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,14.92,10.9,12.59,16.11,996,,,71,5.7,350,,,,,40,802,Clouds,scattered clouds,03d
1597734000,2020-08-18 07:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,13.61,10.03,11.67,15.56,996,,,71,4.6,350,,,,,40,802,Clouds,scattered clouds,03d
1597737600,2020-08-18 08:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,12.2,7.95,9.19,14.44,996,,,71,5.1,350,0.21,,,,75,520,Rain,light intensity shower rain,09n
1597741200,2020-08-18 09:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,11.35,7.37,9.19,13.33,997,,,81,5.1,350,,,,,75,803,Clouds,broken clouds,04n
1597744800,2020-08-18 10:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.5,6.46,8.33,12.78,997,,,76,4.6,350,0.21,,,,97,500,Rain,light rain,10n
1597748400,2020-08-18 11:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.09,5.96,8.33,12.22,997,,,76,4.6,350,,,,,0,800,Clear,sky is clear,01n
1597752000,2020-08-18 12:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.76,5.22,7.78,11.67,996,,,76,5.1,340,,,,,0,800,Clear,sky is clear,01n
1597755600,2020-08-18 13:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.51,6.86,7.78,11.11,996,,,81,2.6,10,,,,,0,800,Clear,sky is clear,01n
1597759200,2020-08-18 14:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.69,6.38,8.29,11.11,995,,,81,3.6,360,,,,,100,804,Clouds,overcast clouds,04n
1597762800,2020-08-18 15:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.14,5.46,8.29,11.69,995,,,81,5.7,360,,,,,100,804,Clouds,overcast clouds,04n
1597766400,2020-08-18 16:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.32,5.68,8.29,11.69,994,,,81,5.7,360,,,,,90,804,Clouds,overcast clouds,04n
1597770000,2020-08-18 17:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.15,6.14,8.33,11.67,993,,,87,5.1,340,1.5,,,,75,501,Rain,moderate rain,10n
1597773600,2020-08-18 18:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.46,4.86,7.78,11.11,991,,,87,5.7,360,0.76,,,,90,500,Rain,light rain,10n
1597777200,2020-08-18 19:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.53,3.67,7.49,11.11,991,,,81,7.2,360,,,,,90,804,Clouds,overcast clouds,04n
1597780800,2020-08-18 20:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.36,3.81,7.12,11.11,990,,,81,6.7,360,,,,,40,802,Clouds,scattered clouds,03n
1597784400,2020-08-18 21:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.19,3.95,7.12,10.56,990,,,81,6.2,360,,,,,75,803,Clouds,broken clouds,04n
1597788000,2020-08-18 22:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.3,4.09,7.12,11.11,990,,,81,6.2,350,,,,,40,802,Clouds,scattered clouds,03d
1597791600,2020-08-18 23:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.65,5.1,8.33,11.11,990,,,87,5.7,350,0.3,,,,90,520,Rain,light intensity shower rain,09d
1597795200,2020-08-19 00:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.31,7.14,8.33,12.22,989,,,81,3.6,350,0.3,,,,75,520,Rain,light intensity shower rain,09d
1597798800,2020-08-19 01:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,11.13,6.46,9.44,12.22,989,,,76,5.7,350,0.3,,,,75,520,Rain,light intensity shower rain,09d
1597802400,2020-08-19 02:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.9,8.47,9.43,12.22,990,,,87,3.1,270,1.02,,,,40,501,Rain,moderate rain,10d
1597806000,2020-08-19 03:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.75,6.98,9.43,12.22,989,,,81,4.6,250,1.02,,,,90,520,Rain,light intensity shower rain,09d
1597809600,2020-08-19 04:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.77,6.91,8.89,12.78,990,,,87,5.1,260,0.25,,,,90,520,Rain,light intensity shower rain,09d
1597813200,2020-08-19 05:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,11.19,7.78,8.55,13.33,990,,,87,4.6,240,0.76,,,,75,500,Rain,light rain,10d
1597816800,2020-08-19 06:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,11.46,7.77,9.44,12.78,990,,,87,5.1,250,,,,,40,802,Clouds,scattered clouds,03d
1597820400,2020-08-19 07:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,11.12,7.08,8.89,12.22,991,,,81,5.1,250,0.33,,,,0,500,Rain,light rain,10d
1597824000,2020-08-19 08:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.67,6.11,8.33,12.78,992,,,81,5.7,270,,,,,75,803,Clouds,broken clouds,04n
1597827600,2020-08-19 09:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.07,3.97,8.33,12.22,994,,,81,7.7,260,,,,,75,803,Clouds,broken clouds,04n
1597831200,2020-08-19 10:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.7,5.34,7.78,11.67,995,,,81,5.1,280,,,,,90,804,Clouds,overcast clouds,04n
1597834800,2020-08-19 11:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.29,5.54,7.78,11.11,996,,,81,4.1,300,,,,,90,804,Clouds,overcast clouds,04n
1597838400,2020-08-19 12:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,8.98,4.82,6.92,10.56,996,,,81,4.6,310,,,,,40,802,Clouds,scattered clouds,03n
1597842000,2020-08-19 13:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.13,5.7,6.92,10.56,997,,,81,3.6,290,,,,,0,800,Clear,sky is clear,01n
1597845600,2020-08-19 14:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.28,4.22,7.22,11.11,997,,,76,5.7,300,,,,,90,804,Clouds,overcast clouds,04n
1597849200,2020-08-19 15:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.25,4.38,7.22,10.56,997,,,81,5.7,280,,,,,90,804,Clouds,overcast clouds,04n
1597852800,2020-08-19 16:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.21,2.93,7.22,10.56,997,,,81,7.7,280,,,,,90,804,Clouds,overcast clouds,04n
1597856400,2020-08-19 17:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.5,4.13,7.78,10.56,997,,,76,6.2,290,,,,,75,803,Clouds,broken clouds,04n
1597860000,2020-08-19 18:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.38,4.18,7.78,10.56,997,,,81,6.2,280,,,,,90,804,Clouds,overcast clouds,04n
1597863600,2020-08-19 19:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.22,3.52,7.22,10.56,998,,,87,7.2,270,,,,,75,803,Clouds,broken clouds,04n
1597867200,2020-08-19 20:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.17,4.39,7.22,10.56,999,,,93,6.2,270,,,,,75,803,Clouds,broken clouds,04n
1597870800,2020-08-19 21:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,8.91,5.19,7.22,10.56,999,,,93,4.6,280,,,,,40,802,Clouds,scattered clouds,03d
1597874400,2020-08-19 22:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.02,4.87,7.78,10.56,1001,,,81,4.6,290,0.25,,,,100,500,Rain,light rain,10d
1597878000,2020-08-19 23:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.01,3.7,8.89,11.11,1001,,,76,7.7,280,,,,,40,802,Clouds,scattered clouds,03d
1597881600,2020-08-20 00:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.83,5.18,8.89,12.22,1002,,,71,6.7,270,,,,,75,803,Clouds,broken clouds,04d
1597885200,2020-08-20 01:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,11.38,4.57,9.44,12.78,1002,,,66,8.2,270,,,,,75,803,Clouds,broken clouds,04d
1597888800,2020-08-20 02:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,12.42,6.51,11.11,13.33,1001,,,66,7.2,280,,,,,90,804,Clouds,overcast clouds,04d
1597892400,2020-08-20 03:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,13.16,6.81,10.56,15,1001,,,54,7.2,290,,,,,40,802,Clouds,scattered clouds,03d
1597896000,2020-08-20 04:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,13.77,7.18,12.05,15,1000,,,54,7.7,280,,,,,90,804,Clouds,overcast clouds,04d
1597899600,2020-08-20 05:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,13.99,7.58,12.22,15,1000,,,50,7.2,300,,,,,90,804,Clouds,overcast clouds,04d
1597903200,2020-08-20 06:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,13.45,8.2,11.67,14.44,1000,,,54,5.7,340,,,,,90,804,Clouds,overcast clouds,04d
1597906800,2020-08-20 07:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,11.85,5.63,10.56,13,1000,,,54,6.7,330,,,,,75,803,Clouds,broken clouds,04d
1597910400,2020-08-20 08:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.82,4.95,8.33,12.22,1001,,,66,6.7,320,0.25,,,,75,520,Rain,light intensity shower rain,09n
1597914000,2020-08-20 09:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.49,6.59,8.1,12.78,1001,,,71,4.1,340,,,,,90,804,Clouds,overcast clouds,04n
1597917600,2020-08-20 10:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.49,5.26,8.1,12.22,1001,,,66,5.7,320,,,,,75,803,Clouds,broken clouds,04n
1597921200,2020-08-20 11:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.3,5.87,8.09,12.22,1001,,,76,5.1,330,,,,,75,803,Clouds,broken clouds,04n
1597924800,2020-08-20 12:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.69,5.71,8.09,12.78,1002,,,71,5.7,340,,,,,90,804,Clouds,overcast clouds,04n
1597928400,2020-08-20 13:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.74,6.54,8.89,12.78,1001,,,71,4.6,340,,,,,90,804,Clouds,overcast clouds,04n
1597932000,2020-08-20 14:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.51,5.28,8.89,12.22,1001,,,66,5.7,340,,,,,90,804,Clouds,overcast clouds,04n
1597935600,2020-08-20 15:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.09,5.19,8.89,11.67,1000,,,76,5.7,330,0.31,,,,90,520,Rain,light intensity shower rain,09n
1597939200,2020-08-20 16:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.92,5.76,8.33,11.67,1000,,,76,4.6,330,,,,,75,803,Clouds,broken clouds,04n
1597942800,2020-08-20 17:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.24,5.13,7.22,10.56,1000,,,81,4.6,330,,,,,75,803,Clouds,broken clouds,04n
1597946400,2020-08-20 18:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,8.6,2.89,6.85,10,1000,,,81,6.7,310,0.33,,,,90,520,Rain,light intensity shower rain,09n
1597950000,2020-08-20 19:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,8.02,0.16,6.67,10,1000,,,75,9.3,310,,,,,75,803,Clouds,broken clouds,04n
1597953600,2020-08-20 20:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.84,2.89,6.11,10,1000,,,75,5.1,290,,,,,90,804,Clouds,overcast clouds,04n
1597957200,2020-08-20 21:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.42,2.95,5,9.44,1000,,,81,4.6,310,,,,,33,802,Clouds,scattered clouds,03d
1597960800,2020-08-20 22:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.95,1.2,5.56,9.44,1001,,,65,7.2,310,,,,,33,802,Clouds,scattered clouds,03d
1597964400,2020-08-20 23:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.2,2.15,8.33,10,1001,,,61,7.7,310,,,,,0,800,Clear,sky is clear,01d
1597968000,2020-08-21 00:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.52,2.05,9.26,11.67,1001,,,57,9.8,290,,,,,0,800,Clear,sky is clear,01d
1597971600,2020-08-21 01:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.87,2.28,8.89,12.22,1001,,,53,9.8,290,,,,,40,802,Clouds,scattered clouds,03d
1597975200,2020-08-21 02:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,11.76,3.94,9.44,12.78,1001,,,50,8.7,300,,,,,75,803,Clouds,broken clouds,04d
1597978800,2020-08-21 03:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,12.39,5.23,10,13.89,1000,,,47,7.7,300,,,,,75,803,Clouds,broken clouds,04d
1597982400,2020-08-21 04:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,11.62,3.36,9.44,12.78,1000,,,50,9.3,280,,,,,40,802,Clouds,scattered clouds,03d
1597986000,2020-08-21 05:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,11.09,4.35,8.89,12.78,1000,,,61,7.7,300,,,,,0,800,Clear,sky is clear,01d
1597989600,2020-08-21 06:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,10.42,1.75,8.33,11.67,1000,,,61,10.3,260,,,,,90,804,Clouds,overcast clouds,04d
1597993200,2020-08-21 07:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.54,5.06,7.78,10.56,1000,,,61,4.1,290,,,,,0,800,Clear,sky is clear,01d
1597996800,2020-08-21 08:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.91,4.45,6.11,9.49,1001,,,87,3.6,300,0.51,,,,90,500,Rain,light rain,10n
1598000400,2020-08-21 09:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,6.67,2.26,5,7.78,1002,,,87,4.6,290,0.51,,,,75,520,Rain,light intensity shower rain,09n
1598004000,2020-08-21 10:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,6.62,2.36,5,8.33,1002,,,81,4.1,330,,,,,40,802,Clouds,scattered clouds,03n
1598007600,2020-08-21 11:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.03,2.13,4.77,8.89,1002,,,70,4.6,310,,,,,75,803,Clouds,broken clouds,04n
1598011200,2020-08-21 12:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,6.95,1.52,4.77,8.89,1002,,,65,5.1,310,,,,,40,802,Clouds,scattered clouds,03n
1598014800,2020-08-21 13:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,6.88,1.6,3.89,9.44,1002,,,70,5.1,320,,,,,0,800,Clear,sky is clear,01n
1598018400,2020-08-21 14:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,6.8,1.86,4.44,8.89,1002,,,70,4.6,320,,,,,75,803,Clouds,broken clouds,04n
1598022000,2020-08-21 15:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,6.73,1.43,4.44,8.89,1002,,,70,5.1,320,,,,,40,802,Clouds,scattered clouds,03n
1598025600,2020-08-21 16:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,6.55,2.43,5,8.3,1001,,,75,3.6,350,,,,,40,802,Clouds,scattered clouds,03n
1598029200,2020-08-21 17:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,6.47,2.5,4.7,8.33,1000,,,80,3.6,350,,,,,40,802,Clouds,scattered clouds,03n
1598032800,2020-08-21 18:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,6.57,1.18,4.7,8.33,999,,,81,5.7,360,0.33,,,,90,500,Rain,light rain,10n
1598036400,2020-08-21 19:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,5.47,0.48,3.89,6.11,1000,,,87,5.1,310,0.33,,,,90,500,Rain,light rain,10n
1598040000,2020-08-21 20:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,5.31,-0.3,3.33,7.22,999,,,81,5.7,290,,,,,75,803,Clouds,broken clouds,04n
1598043600,2020-08-21 21:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,5.4,-0.55,3.33,7.22,1000,,,81,6.2,280,,,,,75,803,Clouds,broken clouds,04d
1598047200,2020-08-21 22:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,5.92,-1.34,3.33,8.45,1001,,,81,8.2,270,,,,,75,803,Clouds,broken clouds,04d
1598050800,2020-08-21 23:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,6.16,-0.52,3.89,8.33,1001,,,87,7.7,270,,,,,90,804,Clouds,overcast clouds,04d
1598054400,2020-08-22 00:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,6.72,0.85,4.44,8.33,1001,,,87,6.7,280,0.76,,,,75,520,Rain,light intensity shower rain,09d
1598058000,2020-08-22 01:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.99,1.11,5,9.75,1001,,,81,8.2,260,0.25,,,,75,520,Rain,light intensity shower rain,09d
1598061600,2020-08-22 02:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,8.86,0.31,6.67,11.11,1002,,,71,10.3,250,0.51,,,,75,500,Rain,light rain,10d
1598065200,2020-08-22 03:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,9.24,0.57,7.22,11.11,1001,,,66,10.3,250,0.25,,,,75,500,Rain,light rain,10d
1598068800,2020-08-22 04:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,8.04,0.13,6.67,10,1001,,,93,10.3,250,0.51,,,,75,521,Rain,shower rain,09d
1598072400,2020-08-22 05:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,6.97,-0.25,5.56,8.75,1001,,,87,8.7,270,3.3,,,,90,520,Rain,light intensity shower rain,09d
1598076000,2020-08-22 06:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.3,1.74,5.56,8.89,1002,,,93,6.7,260,1.52,,,,75,501,Rain,moderate rain,10d
1598079600,2020-08-22 07:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.67,3.91,5.56,9.44,1003,,,100,4.6,270,0.25,,,,75,500,Rain,light rain,10d
1598083200,2020-08-22 08:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.58,1.73,5.56,9.44,1004,,,93,7.2,250,0.51,,,,75,500,Rain,light rain,10n
1598083200,2020-08-22 08:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.58,1.73,5.56,9.44,1004,,,93,7.2,250,0.51,,,,75,612,Snow," light shower sleet",13n
1598086800,2020-08-22 09:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.04,3.25,4.44,8.89,1005,,,93,4.1,250,1.27,,,,90,300,Drizzle,light intensity drizzle,09n
1598086800,2020-08-22 09:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.04,3.25,4.44,8.89,1005,,,93,4.1,250,1.27,,,,90,501,Rain,moderate rain,10n
1598090400,2020-08-22 10:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.24,2.26,4.47,9.44,1005,,,100,6.2,270,0.25,,,,75,520,Rain,light intensity shower rain,09n
1598094000,2020-08-22 11:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.74,1.93,6.11,10,1006,,,93,7.2,260,,,,,40,802,Clouds,scattered clouds,03n
1598097600,2020-08-22 12:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.8,1.79,5,10.56,1007,,,87,7.2,260,0.33,,,,0,500,Rain,light rain,10n
1598101200,2020-08-22 13:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.77,2.67,5,10.56,1007,,,93,6.2,270,,,,,40,802,Clouds,scattered clouds,03n
1598104800,2020-08-22 14:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.78,2.68,5,10.06,1008,,,93,6.2,260,,,,,75,803,Clouds,broken clouds,04n
1598108400,2020-08-22 15:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.67,1.99,5.56,9.44,1008,,,87,6.7,270,,,,,40,802,Clouds,scattered clouds,03n
1598112000,2020-08-22 16:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.65,1.96,6.11,9.44,1008,,,87,6.7,270,0.19,,,,75,300,Drizzle,light intensity drizzle,09n
1598115600,2020-08-22 17:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.57,2.42,5.56,8.89,1009,,,93,6.2,250,0.76,,,,75,520,Rain,light intensity shower rain,09n
1598119200,2020-08-22 18:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.79,2.34,6.11,9.44,1009,,,93,6.7,250,0.51,,,,90,500,Rain,light rain,10n
1598122800,2020-08-22 19:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.77,0.92,6.11,9.44,1009,,,93,8.7,250,1.27,,,,75,520,Rain,light intensity shower rain,09n
1598126400,2020-08-22 20:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.68,1.05,6.11,8.89,1010,,,100,8.7,250,0.51,,,,90,520,Rain,light intensity shower rain,09n
1598130000,2020-08-22 21:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.48,3.32,6.11,8.89,1010,,,100,5.1,250,0.76,,,,75,520,Rain,light intensity shower rain,09d
1598133600,2020-08-22 22:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,7.54,3.4,5.56,8.89,1011,,,100,5.1,260,1.52,,,,75,501,Rain,moderate rain,10d
1598137200,2020-08-22 23:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,8.05,3.78,6.67,8.89,1012,,,93,5.1,250,1.52,,,,90,501,Rain,moderate rain,10d
1598140800,2020-08-23 00:00:00 +0000 UTC,36000,Melbourne,-37.813628,144.963058,8.57,2.6,6.67,10.56,1012,,,93,7.7,250,1.52,,,,90,520,Rain,light intensity shower rain,09d
